,OpCode,Family,Genus,Species,Treatment,Precision..mm.,Activity,Fish.ID,School.Individual,Length..mm.,Length..m.,Time,Speed,Length.FID,Measurements
551,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Pipe,35.797,flight,Pipe 1,Individual,897.905,0.897905,0.4,2.2447625,speed.FID,2.2447625
552,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Pipe,13.869,C- turn,Pipe 2,Individual,808.548,0.808548,0.54,1.497311111,speed.FID,1.497311111
553,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,19.321,flight,Diver 3,Individual,218.64,0.21864,0.37,0.590918919,speed.FID,0.590918919
554,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,12.27,flight,Diver 2,Individual,127.028,0.127028,0.37,0.343318919,speed.FID,0.343318919
555,LIZARD2_CAM2_RIG1,Lutjanidae,Lutjanus,carponotatus,Diver,11.483,C- turn,Diver 1,Individual,NA,0,1.27,0,speed.FID,0
556,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,10.597,C- turn,Diver 4,Individual,535.486,0.535486,1.9,0.281834737,speed.FID,0.281834737
557,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Shark,20.875,flight,Shark 1,Individual,350.832,0.350832,1.47,0.238661224,speed.FID,0.238661224
558,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,29.877,C- turn,Shark 1,Individual,682.477,0.682477,2.54,0.268691732,speed.FID,0.268691732
559,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,37.471,flight,Shark 2,Individual,821.129,0.821129,4.11,0.199788078,speed.FID,0.199788078
560,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,4.478,flight,Shark 3,Individual,139.816,0.139816,4.11,0.034018491,speed.FID,0.034018491
561,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Diver,19.938,flight,Diver 1,Individual,480.939,0.480939,1.54,0.312298052,speed.FID,0.312298052
562,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Pipe,12.783,C- turn,Pipe 2,Individual,114.064,0.114064,1.4,0.081474286,speed.FID,0.081474286
563,LIZARD2_CAM4_RIG1,Serranidae,Plectropomus,sp,Diver,6.322,C- turn,Diver 1,Individual,455.196,0.455196,0.9,0.505773333,speed.FID,0.505773333
564,LIZARD2_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,25.697,C- turn,Shark 1,Individual,114.519,0.114519,0.4,0.2862975,speed.FID,0.2862975
565,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Turtle,NA,no response,Turtle 1,Individual,0,0,0.17,0,speed.FID,0
566,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Turtle,NA,no response,Turtle 2,Individual,0,0,0.17,0,speed.FID,0
567,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Perspex,NA,no response,Perspex 1,Individual,0,0,0.37,0,speed.FID,0
568,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Pipe,NA,no response,Pipe 1,Individual,0,0,0.07,0,speed.FID,0
569,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Pipe,NA,no response,Pipe 2,Individual,0,0,0.07,0,speed.FID,0
570,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Shark,NA,no response,Shark 2,Individual,0,0,0.66,0,speed.FID,0
571,LIZARD2_CAM5_RIG3,Lutjanidae,Lutjanus,carponotatus,Pipe,3.036,flight,Pipe 3,Individual,307.07,0.30707,0.76,0.404039474,speed.FID,0.404039474
572,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Pipe,4.025,flight,Pipe 1,Individual,130.996,0.130996,2.23,0.058742601,speed.FID,0.058742601
573,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,6.644,flight,Pipe 2,Individual,287.226,0.287226,2.23,0.128800897,speed.FID,0.128800897
574,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Shark,8.57,C- turn,Shark 1,Individual,283.009,0.283009,4.3,0.065816047,speed.FID,0.065816047
575,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,2.842,flight,Turtle 1,Individual,291.097,0.291097,1.17,0.248800855,speed.FID,0.248800855
576,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Turtle,9.415,flight,Turtle 2,Individual,321.71,0.32171,1.17,0.274965812,speed.FID,0.274965812
577,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Turtle,1.928,flight,Turtle 3,Individual,126.946,0.126946,1.17,0.108500855,speed.FID,0.108500855
578,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Diver,9.013,flight,Diver 1,Individual,415.627,0.415627,1.93,0.215350777,speed.FID,0.215350777
579,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Diver,8.796,C- turn,Diver 2,Individual,355.354,0.355354,1.93,0.184121244,speed.FID,0.184121244
580,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Perspex,NA,no response,Perspex 1,Individual,0,0,0.1,0,speed.FID,0
581,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Perspex,NA,no response,Perspex 2,Individual,0,0,0.1,0,speed.FID,0
582,LIZARD2_CAM5_RIG3,Lutjanidae,Lutjanus,carponotatus,Perspex,NA,no response,Perspex 3,Individual,0,0,0.1,0,speed.FID,0
584,LIZARD2_CAM7_RIG1,Haemulidae,Diagramma,pictum,Turtle,NA,no response,Turtle 1,Individual,0,0,3.04,0,speed.FID,0
585,LIZARD3_CAM1_RIG1,Pomacanthidae,Pomacanthus,sexstriatus,Shark,36.693,flight,Shark 5,Individual,651.657,0.651657,0.5,1.303314,speed.FID,1.303314
586,LIZARD3_CAM1_RIG1,Lutjanidae,Lutjanus,carponotatus,Shark,10.902,flight,Shark 6,Individual,290.142,0.290142,0.71,0.408650704,speed.FID,0.408650704
587,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,albovittatus,Shark,10.201,flight,Shark 2,Individual,234.582,0.234582,0.13,1.804476923,speed.FID,1.804476923
588,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Shark,32.931,hide,Shark 3,Individual,687.17,0.68717,1.07,0.642214953,speed.FID,0.642214953
589,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Shark,17.18,flight,Shark 4,Individual,566.445,0.566445,0.5,1.13289,speed.FID,1.13289
590,LIZARD3_CAM1_RIG1,Pomacanthidae,Pomacanthus,sexstriatus,Shark,29.96,flight,Shark 1,Individual,700.775,0.700775,0.53,1.322216981,speed.FID,1.322216981
591,LIZARD3_CAM1_RIG1,Pomacanthidae,Pomacanthus,sexstriatus,Diver,18.814,hide,Diver 1,Individual,327.762,0.327762,0.6,0.54627,speed.FID,0.54627
592,LIZARD3_CAM1_RIG1,Pomacanthidae,Pomacanthus,sexstriatus,Diver,7.094,hide,Diver 3,Individual,1001.744,1.001744,2.34,0.428095726,speed.FID,0.428095726
593,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Diver,8.759,hide,Diver 2,Individual,625.257,0.625257,1.4,0.446612143,speed.FID,0.446612143
594,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Perspex,25.599,C- turn,Perspex 1,Individual,543.748,0.543748,0.4,1.35937,speed.FID,1.35937
595,LIZARD3_CAM1_RIG1,Pomacanthidae,Pomacanthus,sexstriatus,Turtle,11.684,flight,Turtle 1,Individual,235.085,0.235085,0.8,0.29385625,speed.FID,0.29385625
596,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,albovittatus,Turtle,18.494,flight,Turtle 2,Individual,257.585,0.257585,2.11,0.122078199,speed.FID,0.122078199
597,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,albovittatus,Perspex,NA,no response,Perspex 2,Individual,0,0,0.13,NA,speed.FID,NA
598,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,NA,no response,Pipe 1,Individual,0,0,0.47,NA,speed.FID,NA
599,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,NA,no response,Pipe 2,Individual,0,0,0.87,NA,speed.FID,NA
600,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,NA,no response,Pipe 3,Individual,0,0,0.63,NA,speed.FID,NA
601,LIZARD3_CAM2_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,27.35,C- turn,Perspex 2,Individual,381.612,0.381612,1.5,0.254408,speed.FID,0.254408
602,LIZARD3_CAM2_RIG1,Lutjanidae,Lutjanus,carponotatus,Perspex,12.595,C- turn,Perspex 1,Individual,135.181,0.135181,0.87,0.15538046,speed.FID,0.15538046
603,LIZARD3_CAM2_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,18.622,no response,Perspex 4,Individual,274.024,0.274024,1.24,0.220987097,speed.FID,0.220987097
604,LIZARD3_CAM2_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,26.386,C- turn,Perspex 3,Individual,396.032,0.396032,2.34,0.169244444,speed.FID,0.169244444
605,LIZARD3_CAM2_RIG1,Lutjanidae,Lutjanus,fulviflamma,Diver,10.728,flight,Diver 1,Individual,97.972,0.097972,0.1,0.97972,speed.FID,0.97972
606,LIZARD3_CAM2_RIG1,Pomacanthidae,Pomacanthus,sexstriatus,Shark,33.236,flight,Shark 1,Individual,907.173,0.907173,2.6,0.348912692,speed.FID,0.348912692
607,LIZARD3_CAM2_RIG1,Lutjanidae,Lutjanus,bohar,Turtle,26.897,Passing,Turtle 1,Individual,624.816,0.624816,1.1,0.568014545,speed.FID,0.568014545
608,LIZARD3_CAM2_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,18.729,flight,Turtle 2,Individual,306.504,0.306504,0.9,0.34056,speed.FID,0.34056
609,LIZARD3_CAM2_RIG1,Lutjanidae,Lutjanus,fulviflamma,Pipe,NA,no response,Pipe 1,Individual,0,0,3,NA,speed.FID,NA
610,LIZARD3_CAM2_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,NA,no response,Pipe 2,Individual,0,0,3,0,speed.FID,0
611,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Pipe,5.248,flight,Pipe 1a,School,315.915,0.315915,1.64,0.192631098,speed.FID,0.192631098
612,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Pipe,4.377,flight,Pipe 1b,School,67.5,0.0675,0.74,0.091216216,speed.FID,0.091216216
613,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,4.2,no response,Turtle 1a,School,43.988,0.043988,0.43,0.102297674,speed.FID,0.102297674
614,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,7.449,no response,Turtle 1b,School,129.563,0.129563,0.43,0.301309302,speed.FID,0.301309302
615,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Shark,10.667,hide,Shark 1,Individual,531.028,0.531028,2.11,0.251672038,speed.FID,0.251672038
616,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,12.59,flight,Diver 3,Individual,181.165,0.181165,0.67,0.270395522,speed.FID,0.270395522
617,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,albovittatus,Shark,NA,no response,Shark 2,Individual,0,NA,3,0,speed.FID,0
618,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,NA,no response,Perspex 1b,School,0,NA,0.43,0,speed.FID,0
619,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,4.433,flight,Diver 1a,School,154.153,0.154153,0.17,0.906782353,speed.FID,0.906782353
620,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,3.584,flight,Diver 1b,School,83.183,0.083183,0.17,0.489311765,speed.FID,0.489311765
621,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,5.388,flight,Diver 1c,School,103.616,0.103616,0.17,0.609505882,speed.FID,0.609505882
622,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,lineatus,Turtle,5.924,flight,Turtle 1,Individual,118.225,0.118225,1.64,0.072088415,speed.FID,0.072088415
623,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,3.701,hide,Turtle 2,Individual,247.97,0.24797,2.17,0.114271889,speed.FID,0.114271889
624,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,lineatus,Shark,3.61,flight,Shark 1,Individual,786.195,0.786195,1.71,0.459763158,speed.FID,0.459763158
625,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,lineatus,Turtle,13.113,hide,Turtle 1,Individual,210.122,0.210122,2.3,0.091357391,speed.FID,0.091357391
626,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,9.797,hide,Turtle 2,Individual,189.185,0.189185,0.34,0.556426471,speed.FID,0.556426471
627,LIZARD3_CAM6_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,9.31,flight,Diver 1,Individual,86.503,0.086503,0.24,0.360429167,speed.FID,0.360429167
628,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Shark,NA,no response,Shark 1,Individual,0,0,5.97,0,speed.FID,0
629,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,5.783,flight,Diver 1a,School,167.124,0.167124,2,0.083562,speed.FID,0.083562
630,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,3.223,flight,Diver 1b,School,381.161,0.381161,2.17,0.17565023,speed.FID,0.17565023
631,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Perspex,NA,no response,Perspex 1,Individual,0,0,3,0,speed.FID,0
632,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,NA,no response,Perspex 2a,School,0,0,3,0,speed.FID,0
633,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,NA,no response,Perspex 2b,School,0,0,3,0,speed.FID,0
634,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,NA,no response,Perspex 2c,School,0,0,3,0,speed.FID,0
635,LIZARD4_CAM2_RIG3,Lethrinidae,Lethrinus,atkinsoni,Pipe,NA,flight,Pipe 1,Individual,0,0,3,0,speed.FID,0
636,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Pipe,4.304,swim backwards,Pipe 1,Individual,161.096,0.161096,1.03,0.156403883,speed.FID,0.156403883
637,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,17.245,flight,Turtle 2,Individual,691.683,0.691683,1.74,0.397518966,speed.FID,0.397518966
638,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,12.931,flight,Shark 4a,School,61.752,0.061752,0.37,0.166897297,speed.FID,0.166897297
639,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,11.367,flight,Shark 4b,School,153.829,0.153829,0.37,0.415754054,speed.FID,0.415754054
640,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,12.027,flight,Shark 4c,School,132.784,0.132784,0.37,0.358875676,speed.FID,0.358875676
641,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,bohar,Shark,49.675,flight,Shark 3,Individual,844.042,0.844042,1.67,0.505414371,speed.FID,0.505414371
642,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Shark,20.621,flight,Shark 5,Individual,969.859,0.969859,2.47,0.392655466,speed.FID,0.392655466
643,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Shark,18.64,flight,Shark 2,Individual,643.779,0.643779,2.3,0.279903913,speed.FID,0.279903913
644,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Shark,35.154,flight,Shark 1,Individual,1703.917,1.703917,2.7,0.63108037,speed.FID,0.63108037
645,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,carponotatus,Diver,42.753,C- turn,Diver 2,Individual,184.539,0.184539,0.14,1.318135714,speed.FID,1.318135714
646,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Diver,10.507,flight,Diver 1,Individual,383.606,0.383606,1.14,0.336496491,speed.FID,0.336496491
647,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,NA,no response,Pipe 2,Individual,0,0,1.03,0,speed.FID,0
648,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Turtle,NA,no response,Turtle 1,Individual,0,0,3.93,0,speed.FID,0
649,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Perspex,NA,no response,Perspex 1,Individual,0,0,0.33,0,speed.FID,0
650,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,10.321,C- turn,Perspex 2,Individual,191.953,0.191953,0.54,0.355468519,speed.FID,0.355468519
651,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,8.012,flight,Perspex 3c,School,828.106,0.828106,1.54,0.537731169,speed.FID,0.537731169
652,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,10.207,flight,Perspex 3a,School,910.694,0.910694,1.54,0.59135974,speed.FID,0.59135974
653,LIZARD4_CAM5_RIG1,Haemulidae,Plectorhinchus,lineatus,Perspex,7.989,C- turn,Perspex 1,Individual,384.557,0.384557,1.77,0.217263842,speed.FID,0.217263842
654,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,23.08,flight,Perspex 3b,School,317.641,0.317641,1.54,0.20626039,speed.FID,0.20626039
655,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,carponotatus,Turtle,4.528,flight,Turtle 1,Individual,288.072,0.288072,0.76,0.379042105,speed.FID,0.379042105
656,LIZARD4_CAM5_RIG1,Serranidae,Plectropomus,sp,Diver,14.65,flight,Diver 1,Individual,869.832,0.869832,4.3,0.202286512,speed.FID,0.202286512
657,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,bohar,Pipe,12.803,flight,Pipe 1,Individual,523.491,0.523491,1.5,0.348994,speed.FID,0.348994
658,LIZARD4_CAM5_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Shark,19.321,flight,Shark 1,Individual,1085.264,1.085264,3.67,0.295712262,speed.FID,0.295712262
659,LIZARD4_CAM5_RIG1,Haemulidae,Plectorhinchus,lineatus,Shark,39.655,flight,Shark 2,Individual,710.295,0.710295,3.67,0.193540872,speed.FID,0.193540872
660,LIZARD4_CAM7_RIG2,Serranidae,Plectropomus,sp,Turtle,NA,no response,Turtle 1,Individual,0,0,1.87,0,speed.FID,0
661,LIZARD5_CAM1_RIG2,Serranidae,Plectropomus,sp,Shark,4.861,flight,Shark 1,Individual,598.424,0.598424,2.5,0.2393696,speed.FID,0.2393696
662,LIZARD5_CAM2_RIG3,Serranidae,Plectropomus,sp,Pipe,NA,no response,Pipe 1,Individual,0,0,3.84,0,speed.FID,0
663,LIZARD1_CAM10_RIG2,Haemulidae,Plectorhinchus,albovittatus,Turtle,NA,no response,Turtle 1,Individual,0,0,NA,NA,DFS.prior.1,0
664,LIZARD1_CAM11_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,6.095,no response,Pipe 1,Individual,178.577,0,NA,NA,DFS.prior.1,178.577
665,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,3.601,no response,Perspex 2,Individual,228.732,0.228732,NA,NA,DFS.prior.1,228.732
666,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,sp,Perspex,5.448,no response,Perspex 3a,School,98.609,0.098609,NA,NA,DFS.prior.1,98.609
667,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Pipe,3.624,hide,Pipe 2,Individual,189.371,0.189371,NA,NA,DFS.prior.1,189.371
668,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,sp,Turtle,4.39,hide,Turtle 1a,School,99.306,0.099306,NA,NA,DFS.prior.1,99.306
669,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,sp,Turtle,4.301,hide,Turtle 1b,School,124.261,0.124261,NA,NA,DFS.prior.1,124.261
670,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,sp,Turtle,2.297,hide,Turtle 1c,School,45.69,0.04569,NA,NA,DFS.prior.1,45.69
671,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Perspex,2.787,no response,Perspex 1,Individual,158.38,0.15838,NA,NA,DFS.prior.1,158.38
672,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,3.574,no response,Perspex 2,Individual,92.202,0.092202,NA,NA,DFS.prior.1,92.202
673,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Perspex,5.242,no response,Perspex 3a,School,66.556,0.066556,NA,NA,DFS.prior.1,66.556
674,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Perspex,3.092,no response,Perspex 3b,School,109.731,0.109731,NA,NA,DFS.prior.1,109.731
675,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Perspex,2.884,no response,Perspex 3c,School,169.327,0.169327,NA,NA,DFS.prior.1,169.327
676,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,4.744,hide,Diver 2,Individual,98.63,0.09863,NA,NA,DFS.prior.1,98.63
677,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Diver,2.223,hide,Diver 1,Individual,194.857,0.194857,NA,NA,DFS.prior.1,194.857
678,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Diver,1.77,hide,Diver 3b,School,155.828,0.155828,NA,NA,DFS.prior.1,155.828
679,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Diver,1.447,hide,Diver 3a,School,106.978,0.106978,NA,NA,DFS.prior.1,106.978
680,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Pipe,5.182,hide,Pipe 2,Individual,256.876,0.256876,NA,NA,DFS.prior.1,256.876
681,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Pipe,3.046,no response,Pipe 1,Individual,168.15,0.16815,NA,NA,DFS.prior.1,168.15
682,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Pipe,2.138,hide,Pipe 3a,School,287.65,0.28765,NA,NA,DFS.prior.1,287.65
683,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Pipe,1.569,hide,Pipe 3c,School,151.243,0.151243,NA,NA,DFS.prior.1,151.243
684,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,2.175,flight,Turtle 2,Individual,291.244,0.291244,NA,NA,DFS.prior.1,291.244
685,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,carponotatus,Turtle,2.549,C- turn,Turtle 3,Individual,419.075,0.419075,NA,NA,DFS.prior.1,419.075
686,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Turtle,4.154,no response,Turtle 1,Individual,184.541,0.184541,NA,NA,DFS.prior.1,184.541
687,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,fulviflamma,Shark,3.583,flight,Shark 2,Individual,127.969,0.127969,NA,NA,DFS.prior.1,127.969
688,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Shark,2.352,no response,Shark 1,School,136.228,0.136228,NA,NA,DFS.prior.1,136.228
689,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Shark,4.745,hide,Shark 3a,School,119.781,0.119781,NA,NA,DFS.prior.1,119.781
690,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Shark,5.486,hide,Shark 3b,School,98.192,0.098192,NA,NA,DFS.prior.1,98.192
691,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,sp,Pipe,NA,hide,Pipe 1a,School,0,0,NA,NA,DFS.prior.1,0
692,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,sp,Pipe,NA,C- turn,Pipe 1b,School,NA,NA,NA,NA,DFS.prior.1,NA
693,LIZARD1_CAM5_RIG3,Lutjanidae,Lutjanus,sp,Perspex,2.44,no response,Perspex 2,Individual,105.057,0.105057,NA,NA,DFS.prior.1,105.057
694,LIZARD1_CAM5_RIG3,Lutjanidae,Lutjanus,sp,Diver,4.271,hide,Diver 1,Individual,53.603,0.053603,NA,NA,DFS.prior.1,53.603
695,LIZARD1_CAM5_RIG3,Lutjanidae,Lutjanus,sp,Perspex,NA,no response,Perspex 1,Individual,0,0,NA,NA,DFS.prior.1,0
696,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulviflamma,Diver,3.119,hide,Diver 1,Individual,243.605,0.243605,NA,NA,DFS.prior.1,243.605
697,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulviflamma,Diver,10.609,hide,Diver 2,Individual,243.168,0.243168,NA,NA,DFS.prior.1,243.168
698,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulviflamma,Turtle,10.244,no response,Turtle 1b,School,134.945,0.134945,NA,NA,DFS.prior.1,134.945
699,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulviflamma,Turtle,4.134,no response,Turtle 1c,School,113.542,0.113542,NA,NA,DFS.prior.1,113.542
700,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulviflamma,Turtle,2.809,no response,Turtle 1a,School,171.205,0.171205,NA,NA,DFS.prior.1,171.205
701,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulviflamma,Turtle,13.633,no response,Turtle 1b,School,192.003,0.192003,NA,NA,DFF.prior.1,192.003
702,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulvus,Shark,10.456,flight,Shark 1,Individual,101.586,0.101586,NA,NA,DFS.prior.1,101.586
703,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,14.452,flight,Shark 2,Individual,128.225,0.128225,NA,NA,DFS.prior.1,128.225
704,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,4.203,flight,Shark 2,Individual,115.31,0.11531,NA,NA,DFS.prior.3,115.31
705,LIZARD1_CAM6_RIG1,Haemulidae,Diagramma,pictum,Pipe,5.067,flight,Pipe 1,Individual,379.156,0.379156,NA,NA,DFS.prior.1,379.156
706,LIZARD1_CAM6_RIG1,Haemulidae,Diagramma,pictum,Pipe,8.03,flight,Pipe 2,Individual,274.155,0.274155,NA,NA,DFS.prior.1,274.155
707,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulvus,Perspex,5.173,flight,Perspex 1,Individual,250.233,0.250233,NA,NA,DFS.prior.1,250.233
709,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Perspex,6.27,flight,Perspex 4,Individual,106.283,0.106283,NA,NA,DFS.prior.1,106.283
